date,artist,weeks,current,peak,previous
2015/5/9,Jeremih,39,67,30,77
2015/5/9,Carrie Underwood,34,68,9,67
2015/5/9,Pitbull,43,69,18,62
2015/5/9,Echosmith,31,70,26,73
2015/5/9,Ne-Yo,18,71,9,64
2015/5/9,Kenny Chesney,43,72,2,71
2015/5/9,Justin Bieber,42,73,34,74
2015/5/9,KB,1,74,74,0
2015/5/9,Vance Joy,34,75,34,69
2015/5/9,Frank Sinatra,4,76,75,0
2015/5/9,OneRepublic,43,77,6,79
2015/5/9,Omarion,6,78,78,81
2015/5/9,Young Thug,17,79,52,52
2015/5/9,Darius Rucker,20,80,17,65
2015/5/9,Zedd,21,81,42,76
2015/5/9,Ludacris,4,82,14,72
2015/5/9,Tim McGraw,42,83,10,88
2015/5/9,Passion Pit,1,84,84,0
2015/5/9,Wale,4,85,6,66
2015/5/9,Sawyer Fredericks,2,86,82,82
2015/5/9,Romeo Santos,15,87,63,94
2015/5/9,Halestorm,2,88,16,16
2015/5/9,Kid Ink,21,89,27,85
2015/5/9,DJ Snake,6,90,81,97
2015/5/9,Billy Currington,3,91,91,98
2015/5/9,Thomas Rhett,15,92,47,92
2015/5/9,Adele,35,93,60,0
2015/5/9,Usher,41,94,35,84
2015/5/9,Pharrell Williams,43,95,9,95
2015/5/9,John Legend,43,96,15,99
2015/5/9,Tyga,13,97,27,87
2015/5/9,Keith Urban,15,98,55,100
2015/5/9,Carly Rae Jepsen,3,99,69,80
2015/5/9,Tyler Farr,3,100,88,0
2015/5/2,Taylor Swift,38,1,1,1
2015/5/2,Shawn Mendes,10,2,2,95
2015/5/2,Wiz Khalifa,42,3,2,3
2015/5/2,Maroon 5,42,4,1,2
2015/5/2,Ed Sheeran,42,5,2,4
2015/5/2,Drake,42,6,1,5
2015/5/2,The Weeknd,27,7,7,8
2015/5/2,Sam Smith,42,8,1,6
2015/5/2,Meghan Trainor,40,9,1,9
2015/5/2,Ellie Goulding,26,10,7,10
2015/5/2,Reba McEntire,1,11,11,0
2015/5/2,Ariana Grande,42,12,1,11
2015/5/2,Nicki Minaj,42,13,2,12
2015/5/2,WALK THE MOON,15,14,14,18
2015/5/2,Rihanna,38,15,11,14
2015/5/2,Halestorm,1,16,16,0
